number,name,office,position,uuid,Декларант/активи у дорогоцінних (банківських) металах/UAH,Декларант/активи у дорогоцінних (банківських) металах/USD,Декларант/внески до кредитних спілок та інших небанківських фінансових установ/UAH,Декларант/внески до кредитних спілок та інших небанківських фінансових установ/USD,Декларант/готівкові кошти/BGN,Декларант/готівкові кошти/CAD,Декларант/готівкові кошти/CHF,Декларант/готівкові кошти/CNY,Декларант/готівкові кошти/EUR,Декларант/готівкові кошти/GBP,Декларант/готівкові кошти/GEL,Декларант/готівкові кошти/HKD,Декларант/готівкові кошти/HUF,Декларант/готівкові кошти/JPY,Декларант/готівкові кошти/NOK,Декларант/готівкові кошти/PLN,Декларант/готівкові кошти/QAR,Декларант/готівкові кошти/RUB,Декларант/готівкові кошти/SAR,Декларант/готівкові кошти/UAH,Декларант/готівкові кошти/USD,"Декларант/кошти, позичені третім особам/EUR","Декларант/кошти, позичені третім особам/GBP","Декларант/кошти, позичені третім особам/UAH","Декларант/кошти, позичені третім особам/USD","Декларант/кошти, розміщені на банківських рахунках/CAD","Декларант/кошти, розміщені на банківських рахунках/CHF","Декларант/кошти, розміщені на банківських рахунках/DKK","Декларант/кошти, розміщені на банківських рахунках/EUR","Декларант/кошти, розміщені на банківських рахунках/GBP","Декларант/кошти, розміщені на банківських рахунках/GEL","Декларант/кошти, розміщені на банківських рахунках/RUB","Декларант/кошти, розміщені на банківських рахунках/UAH","Декларант/кошти, розміщені на банківських рахунках/USD",Декларант/інше/EUR,Декларант/інше/RUB,Декларант/інше/UAH,Декларант/інше/USD,Родина/активи у дорогоцінних (банківських) металах/UAH,Родина/активи у дорогоцінних (банківських) металах/USD,Родина/внески до кредитних спілок та інших небанківських фінансових установ/EUR,Родина/внески до кредитних спілок та інших небанківських фінансових установ/UAH,Родина/внески до кредитних спілок та інших небанківських фінансових установ/USD,Родина/готівкові кошти/CAD,Родина/готівкові кошти/CHF,Родина/готівкові кошти/EUR,Родина/готівкові кошти/GBP,Родина/готівкові кошти/HUF,Родина/готівкові кошти/NOK,Родина/готівкові кошти/PLN,Родина/готівкові кошти/RUB,Родина/готівкові кошти/UAH,Родина/готівкові кошти/USD,"Родина/кошти, позичені третім особам/EUR","Родина/кошти, позичені третім особам/UAH","Родина/кошти, позичені третім особам/USD","Родина/кошти, розміщені на банківських рахунках/CAD","Родина/кошти, розміщені на банківських рахунках/CHF","Родина/кошти, розміщені на банківських рахунках/EUR","Родина/кошти, розміщені на банківських рахунках/GBP","Родина/кошти, розміщені на банківських рахунках/RUB","Родина/кошти, розміщені на банківських рахунках/SEK","Родина/кошти, розміщені на банківських рахунках/UAH","Родина/кошти, розміщені на банківських рахунках/USD",Родина/інше/EUR,Родина/інше/RUB,Родина/інше/UAH,Родина/інше/USD
58887,Кобецька Світлана Миколаївна,господарський суд івано-франківської області,суддя,03b27776-9e27-4cf3-a35f-f10db3a2d234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68562,Неверовська Лариса Миронівна,господарський суд Івано-Франківської області,суддя,0e6a7593-2ce8-4ec6-b789-49b38c56b7eb,,,,,,,,,2000,,,,,,,,,,,35000,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71199,Фрич Марія Миколаївна,Господарський суд Івано-Франківської області,суддя,5d62085f-6384-4db0-a52d-10390d522741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74742,Цюх Ганна Захарівна,Господарський суд Івано-Франківської області,суддя,91eb338b-02d2-4517-8da9-4c0eca91f272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92239,Деделюк Борис Васильович,Господарський суд Івано-Франківської області,Суддя,0e95d2d7-ae3b-4c90-a3d4-4e8bc6bd495d,,,,,,,,,,,,,,,,,,,,89000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99237,Калашник Володимир Олександрович,Господарський суд Івано-Франківської області,суддя,d4daf4d3-8f62-4c36-a218-f5888c2d479d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,Бацуца Віталій Михайлович,Господарський суд Київської області,суддя,e8df873b-aa57-42a9-9ba0-2d668c0b54a1,,,,,,,,,,,,,,,,,,,,30000,22000,,,,,,,,,,,,19429,,,,,,,,,,,,,,,,,,,35000,15000,,,,,,,,,,32438,,,,,
1805,Сокуренко Лариса Віталіївна,Господарський суд Київської області,суддя,313c0701-7fc5-4130-8b73-efd85c0af1bd,,,,,,,,,,,,,,,,,,,,300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2191,Лилак Тарас Дмитрович,господарський суд Київської області,суддя,c5e7a34d-7ca1-4fce-b192-48eccbabcc9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9215,Заєць Дмитро Григорович,господарський суд Київської області,суддя,131b984b-ebb4-40d3-8ad7-0823e8d6c16d,,,,,,,,,,,,,,,,,,,,,14500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14055,Антонова Вікторія Миколаївна,Господарський суд Київської області,суддя,4841e972-3c90-4a7e-92dc-298696db86c0,,,,,,,,,,,,,,,,,,,,38511,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62571,,,,,,,,,,,,,,,,
16259,Мальована Лариса Яківна,Господарський суд Київської області,Суддя,d87ef1ab-57e7-41c1-84f6-d51e5db58aad,,,,,,,,,,,,,,,,,,,,200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17310,Лутак Тетяна Василівна,Господарський суд Київської області,суддя,3b99dcf9-9cb3-4916-8199-83791a8123d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21715,43296,,,,40000,,,,,,,,,,,,,,,50000,,,,,,7973,,,,953523,7376,,,,
23884,Карпечкін Тарас Петрович,Господарський суд Київської області,суддя,2ed28669-d748-4c61-8a7a-f312a5241ba8,,,,,,,,,,,,,,,,,,,,1754000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28938,Наріжний Сергій Юрійович,Господарський суд Київської області,суддя,80f53eb4-4dfe-48aa-be95-34ebe63216c9,,,,,,,,,,,,,,,,,,,,195000,53000,,,,,,,,,,,,9031,5377,,,,,,,,,,,,,,,,,,0,97000,,,,,,,,,,1326239,,,,,
36880,Грабець Світлана Юріївна,господарський суд Київської області,суддя,07cb58c1-fcca-43b5-a6ad-3987887cc544,,,,,,,,,,,,,,,,,,,,350000,77000,,,,,,,,3500,,,,,11000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38202,Христенко Олена Олександрівна,господарський суд Київської області,суддя,19a9a39a-9a96-4376-8754-756f705eca82,,,,,,,,,,,,,,,,,,,,480000,30000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213400,500,,,,
40443,Щоткін Олег Віталійович,господарський суд Київської області,суддя,c1546e33-1245-4ae1-b4cb-673ad1d56e66,,,,,,,,,,,,,,,,,,,,,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000,,,,,,,,,,,,,,,
46010,Черногуз Андрій Федорович,Господарський суд Київської області,суддя,01bdf021-c02d-4203-b859-9e52f7623aed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55137,Ейвазова Аіда Рафіківна,Господарський суд Київської області,суддя,0f872004-a6b0-4042-8400-c399967852e2,,,,,,,,,,,,,,,,,,,,,12300,,,,,,,,,,,,589718,,,,80555,,,,,,,,,,,,,,,,7800,,,,,,,,,,68767,,,,,
56145,Саванчук Світлана Олегівна,Господарський суд Київської області,суддя,dce5ed1f-1955-4f77-a5d1-fc18c05630b8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60338,Бабкіна Вікторія Миколаївна,Господарський суд Київської області,Суддя,80ff7367-a923-4523-932c-8848f0584554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61586,Конюх Ольга Василівна,Господарський суд Київської області,суддя,9e72747f-a6ad-401f-9be9-eba99a6c7adf,,,,,,,,,,,,,,,,,,,,,48000,,,,,,,,,,,,107342,,,,,,,,,,,,,,,,,,,,32000,,,,,,,,,,,,,,,
62378,Скутельник Павло Федорович,господарський суд Київської області,суддя,8f9da181-d633-4ba0-a1c0-13ba160e680a,,,,,,,,,,,,,,,,,,,,23000,13250,,,,,,,,,,,,382,,,,,,,,,,,,,2100,,,,,,29000,8000,,,,,,,,,,3510,,,,,
65504,Лопатін Антон Володимирович,Господарський суд Київської області,суддя,3873849a-5dd9-4d08-bc5f-981216901e42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76950,Третьякова Оксана Олегівна,Господарський суд Київської області,суддя,69c69a6f-e1a6-443e-b1ba-b38502766322,,,,,,,,,,,,,,,,,,,,1129000,,,,,,,,,,,,,3335,,,,,,,,,,,,,,,,,,,,10000,,,,,,,,,,2266,,,,,
81332,Рябцева Ольга Олексіївна,господарський суд Київської області,суддя,80282075-b1fa-4537-aed8-2636dfa489c6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85628,Колесник Роман Миколайович,Господарський суд Київської області,суддя,19b51b3a-03ef-48e8-8f81-32555858b468,,,,,,,,,,,,,,,,,,,,,45000,,,,30000,,,,,,,,30667,,,,,,,,,,,,,15000,,,,,,,,,,,,,,,,,18680,,,,,
87001,Шевчук Наталія Григорівна,Господарський суд Київської області,суддя,837d4c9c-06f8-4990-bd83-98721e5be9f9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88961,Горбасенко Павло Володимирович,Господарський суд Київської області,суддя,a3618158-afbb-4af7-a7d8-30c998d9bc81,,,,,,,,,19000,,,,,,,,,,,253000,21000,,,,,,,,3,,,,14828,2436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92048,Ярема Валерій Анатолійович,Господарський суд Київської області,суддя,8f596532-ed32-4b94-ba44-0afe5e0de5f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95384,Чонгова Світлана Іллівна,господарський суд Київської області,суддя,95770bbd-f417-47f5-b689-f737cb7f946f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41560,Кабакова Віта Григорівна,господарський суд Кіровоградської обасті,суддя,c1c2c830-eeb3-44a8-88a5-9db25a9df7e3,,,,,,,,,,,,,,,,,,,,50000,,,,,,,,,,,,,132712,7055,,,,,,,,,,,,,,,,,,100000,7000,,,,,,,,,,193006,,,,,
4034,Змеул Олександр Анатолійович,Господарський суд Кіровоградської області,суддя,ef56e169-98c8-478b-8d88-a1fee1055864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13140,Деревінська Любов Василівна,господарський суд Кіровоградської області,суддя,3fd2c082-179a-4874-85cd-497001791c98,,,,,,,,,,,,,,,,,,,,300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17729,Коваленко Наталя Миколаївна,Господарський суд Кіровоградської області,суддя,dfc193c8-83f0-4540-a65c-0711716e1d34,,,,,,,,,,,,,,,,,,,,,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25815,Наливайко Євгенія Миколаївна,Господарський суд Кіровоградської області,суддя,3ecaecfa-568c-4bad-9e07-c6003b876d4e,,,,,,,,,,,,,,,,,,,,75880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29866,Балик Володимир Михайлович,господарський суд Кіровоградської області,суддя,dd231bea-5334-4e9b-9dea-686aa5e6610c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40673,Макаренко Тетяна Володимирівна,Господарський суд Кіровоградської області,суддя,08f83731-cac4-4875-8fc1-37246ee3755f,,,,,,,,,,,,,,,,,,,,,7500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93870,Бестаченко Олена Леонідівна,Господарський суд Кіровоградської області,Суддя,2a96b220-c1bf-4c5f-b40e-175c5e9d8a6e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95677,Вавренюк Людмила Станіславівна,Господарський суд Кіровоградської області,Суддя,cd101fce-f7df-4388-9d63-725c3941c03f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99853,Шевчук Олена Броніславівна,Господарський суд Кіровоградської області,Суддя,7faf0833-f35b-4a48-b627-03f583576853,,,,,,,,,,,,,,,,,,,,,4500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100365,Колодій Світлана Борисівна,Господарський суд Кіровоградської області,Суддя,ab2651dd-0d64-4e73-a1f1-7ed6da0d3c1c,,,,,,,,,,,,,,,,,,,,,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000,,,,,,,,,,,,,,,
103347,Поліщук Ганна Борисівна,Господарський суд Кіровоградської області,суддя,02707820-0b21-4405-8939-16ae24d01ab7,,,,,,,,,,,,,,,,,,,,245000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286000,,,,,,,,,,,,,,,,
4274,Тимошевська Вікторія Вікторівна,господарський суд Кіровоградської області ,суддя,86b4105a-b0b3-4ebb-8663-94e7b5a37061,,,,,,,,,,,,,,,,,,,,10000,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13705,Глушков Максим Сергійович,господарський суд Кіровоградської області ,суддя,9c07c708-94eb-4dec-92a1-718cc8612a77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6651,Вінніков Сергій Валерійович,Господарський суд Луганської області,Суддя,7baa9e4a-c939-4083-8a44-be76e847b64e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8709,Іванов Антон Володимирович,Господарський суд Луганської області,Суддя,ecea84e2-ad60-4b39-9002-429afd3b967e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12442,Косенко Тетяна Валеріївна,господарський суд Луганської області,суддя,336cee5d-d5f8-4f53-80ec-0dbd2eb6d4cd,,,,,,,,,,,,,,,,,,,,150000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14492,Палей Олена Сергіївна,Господарський суд Луганської області,Суддя,17052a0a-bb63-4749-945d-9ffe2d2a95f7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15607,Кривохижа Тетяна Геннадіївна,Господарський суд Луганської області,Суддя,e583033d-5e98-4338-a5ca-4dd4840c89b1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17019,Корнієнко Владислав Валерійович,Господарський суд Луганської області,Суддя,ccef85d3-89d8-466e-a5da-6ff782674b65,,,,,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24715,Тацій Олена Владиславівна,господарський суд Луганської області,суддя,a43a8149-666e-4a49-ac28-eda7374b27a4,,,,,,,,,16440,,,,,,,,,,,,53460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29722,Драгнєвіч Олена Володимирівна,Господарський суд Луганської області,Суддя,af9a918f-0566-4bb0-8d9e-b55ab3b9d15e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60831,Секірський Андрій Валерійович,господарський суд Луганської області,суддя,0e519ab9-39ef-413a-830d-66d21a7b5f88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66441,Шеліхіна Ріта Михайлівна,господарський суд Луганської області,суддя,2dbd1553-6a94-4f1e-8844-07e662038bfc,,,,,,,,,,,,,,,,,,,,,4500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69052,Яресько Богдан Володимирович,господарський суд Луганської області,суддя,e052fdfe-b5be-44c0-a2bf-be59cf24727d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77471,Смола Сергій Васильович,Господарський суд Луганської області,Суддя,90d3f747-a444-4af5-bbf5-5f799759c9ed,,,,,,,,,,,,,,,,,,,,24500,8500,,,,,,,,,,,,134587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78642,Зюбанова Наталія Миколаївна,Господарський суд Луганської області,суддя,f69cce4c-9ebd-4724-98af-6d0b62ba3fb6,,,,,,,,,,,,,,,,,,,,80000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83915,Якушенко Раїса Євгеніївна,Господарський суд Луганської області,Суддя,2d085380-f39c-470b-9cc1-70d00beccaaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91997,Лісовицький Євген Артурович,господарський суд Луганської області,суддя,040af84a-90cf-4eff-b800-bee5033f50aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96275,Фонова Олена Сергіївна,Господарський суд Луганської області,Суддя,66a9db27-5719-43a8-8f8f-f5ea68da2667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97810,Ворожцов Анатолій Геннадійович,господарський суд Луганської області,суддя,e14b0ad7-c4e1-44c3-9a3e-6e5f3c46b558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103548,Старкова Галина Микитівна,Господарський суд Луганської області,суддя,70db0e20-53ce-4894-9875-e2f64f884144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33758,Іноземцева Любов Василівна,Господарський суд Луганської області ,суддя,db0d6df7-c7e9-499b-84d9-a7025d0f46ff,,,,,,,,,,,,,,,,,,,,,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47066,Масловський Сергій Володимирович,господарський суд Луганської області ,суддя,3b3345e1-7cfd-489c-abeb-53b318af3903,,,,,,,,,,,,,,,,,,,,,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65068,Василенко Тетяна Анатоліївна,господарський суд Луганської області ,суддя,2e1204d6-407b-4e43-aedf-20f490fa7629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67190,Голенко Ірина Петрівна,Господарський суд Луганської області ,суддя,c40bb214-a7d9-4db3-b715-c8a7f02615b6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550042,,,,,
1432,Сухович Юлія Олегівна,Господарський суд Львівської області,суддя,1a202383-ac3a-4c6f-824d-5df004654c8f,,,,,,,,,,,,,,,,,,,,145000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75000,,,,,,,,,,,,,,,,
6350,Стороженко Оксана Федорівна,Господарський суд Львівської області,суддя,18bd6ee3-b075-420a-b870-72b5a76c1789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6516,Березяк Наталія Євгенівна,Господарський суд Львівської області,суддя,2f494b0f-7e2a-494a-bbc4-f60d7356da90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10872,Пазичев Володимир Миколайович,Господарський суд Львівської області,суддя,f7409e78-1a5d-4ad9-aba4-2efa1973a9b8,,,,,,,,,3600,4100,,,,,,,,,,,18200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10903,Морозюк Андрій Ярославович,Господарський суд Львівської області,суддя,1167e885-ae5a-4cc8-b02f-c394eb7b24ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11935,Іванчук Світлана Володимирівна,Господарський суд Львівської області,суддя,091bcede-caf5-4022-ae9e-41828287baf6,,,,,,,,,,,,,,,,,,,,,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14775,Гоменюк Зоряна Петрівна,Господарський суд Львівської області,суддя,31faf422-c930-422a-80fa-4ebd18ff3682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18544,Щигельська Олена Ігорівна,господарський суд Львівської області,суддя,8682b9df-6dbe-4b4a-84d4-5da0ac518d33,,,,,,,,,,,,,,,,,,,,,29200,,,,,,,,,,,,5829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23053,Манюк Петро Теодорович,Господарський суд Львівської області,суддя,6b61ff89-549c-47ae-acc4-02b7ec40b3b4,,,,,,,,,,,,,,,,,,,,,19000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000,,,,,,,,,,,,,,,
24458,Синчук Микола Миколайович,Господарський суд Львівської області,Суддя,44b1bac8-0139-427e-affa-bcf4cb493cb3,,,,,,,,,,,,,,,,,,,,200000,,,,,,,,,,,,,3396,,,,,,,,,,,,,,,,,,,240000,,,,,,,,,,,1370,,,,,
27728,Мазовіта Андрій Богданович,Господарський суд Львівської області,суддя,73e6163a-1a54-45eb-a017-7a91cab91ca2,,,,,,,,,,,,,,,,,,,,110000,,,,,,,,,16,,,,13998,840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206730,518,,,,
30045,Рим Тарас Ярославович,Господарський суд Львівської області,Суддя,4fbdaf36-6f6b-4306-8a62-edffbcb9aa33,,,,,,,,,,,,,,,,,,,,,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40000,,,,,,,,,,,,,,,
43310,Горецька Зоряна Володимирівна,Господарський суд Львівської області,суддя,613e80d0-a7a5-4a6a-ab16-d6bbb3969c4c,,,,,,,,,,,,,,,,,,,,340000,,,,,,,,,,,,,857,,,,,,,,,,,,,,,,,,,483000,,,,,,,,,,,,,,,,
46329,Коссак Степан Михайлович,господарський суд Львівської області,суддя,11220888-3d1a-448a-89ce-94f773df29a2,,,,,,,,,,,,,,,,,,,,,19770,,,,,,,,,,,,37108,,,,,,,,,,,,,1850,,,,,,,8350,,,,,,,,,,2078,,,,,
48984,Крупник Роман Володимирович,господарський суд Львівської області,суддя,9d50fb40-2117-4056-aec0-48db7cb7765f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51127,Бортник Ольга Юріївна,Господарський суд Львівської області,Суддя,85b85a22-2089-4b1c-b4a0-cbb677d4bab0,,,,,,,,,1760,,,,,,,,,,,22800,3575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53804,Фартушок Тарас Богданович,Господарський суд Львівської області,суддя,06a59afb-1746-4739-b647-7c4bf658abd6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
