number,name,office,position,uuid,Декларант/активи у дорогоцінних (банківських) металах/UAH,Декларант/активи у дорогоцінних (банківських) металах/USD,Декларант/внески до кредитних спілок та інших небанківських фінансових установ/UAH,Декларант/внески до кредитних спілок та інших небанківських фінансових установ/USD,Декларант/готівкові кошти/BGN,Декларант/готівкові кошти/CAD,Декларант/готівкові кошти/CHF,Декларант/готівкові кошти/CNY,Декларант/готівкові кошти/EUR,Декларант/готівкові кошти/GBP,Декларант/готівкові кошти/GEL,Декларант/готівкові кошти/HKD,Декларант/готівкові кошти/HUF,Декларант/готівкові кошти/JPY,Декларант/готівкові кошти/NOK,Декларант/готівкові кошти/PLN,Декларант/готівкові кошти/QAR,Декларант/готівкові кошти/RUB,Декларант/готівкові кошти/SAR,Декларант/готівкові кошти/UAH,Декларант/готівкові кошти/USD,"Декларант/кошти, позичені третім особам/EUR","Декларант/кошти, позичені третім особам/GBP","Декларант/кошти, позичені третім особам/UAH","Декларант/кошти, позичені третім особам/USD","Декларант/кошти, розміщені на банківських рахунках/CAD","Декларант/кошти, розміщені на банківських рахунках/CHF","Декларант/кошти, розміщені на банківських рахунках/DKK","Декларант/кошти, розміщені на банківських рахунках/EUR","Декларант/кошти, розміщені на банківських рахунках/GBP","Декларант/кошти, розміщені на банківських рахунках/GEL","Декларант/кошти, розміщені на банківських рахунках/RUB","Декларант/кошти, розміщені на банківських рахунках/UAH","Декларант/кошти, розміщені на банківських рахунках/USD",Декларант/інше/EUR,Декларант/інше/RUB,Декларант/інше/UAH,Декларант/інше/USD,Родина/активи у дорогоцінних (банківських) металах/UAH,Родина/активи у дорогоцінних (банківських) металах/USD,Родина/внески до кредитних спілок та інших небанківських фінансових установ/EUR,Родина/внески до кредитних спілок та інших небанківських фінансових установ/UAH,Родина/внески до кредитних спілок та інших небанківських фінансових установ/USD,Родина/готівкові кошти/CAD,Родина/готівкові кошти/CHF,Родина/готівкові кошти/EUR,Родина/готівкові кошти/GBP,Родина/готівкові кошти/HUF,Родина/готівкові кошти/NOK,Родина/готівкові кошти/PLN,Родина/готівкові кошти/RUB,Родина/готівкові кошти/UAH,Родина/готівкові кошти/USD,"Родина/кошти, позичені третім особам/EUR","Родина/кошти, позичені третім особам/UAH","Родина/кошти, позичені третім особам/USD","Родина/кошти, розміщені на банківських рахунках/CAD","Родина/кошти, розміщені на банківських рахунках/CHF","Родина/кошти, розміщені на банківських рахунках/EUR","Родина/кошти, розміщені на банківських рахунках/GBP","Родина/кошти, розміщені на банківських рахунках/RUB","Родина/кошти, розміщені на банківських рахунках/SEK","Родина/кошти, розміщені на банківських рахунках/UAH","Родина/кошти, розміщені на банківських рахунках/USD",Родина/інше/EUR,Родина/інше/RUB,Родина/інше/UAH,Родина/інше/USD
69750,Зражевський Андрій Юрійович,Прокуратура Сумської області,прокурор Сумського відділу Сумської місцевої прокуратури ,25252c6b-03ca-4542-a22b-2b65ababd29f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3047,Білогрищенко Олексій Андрійович,Сумська місцева прокуратура,прокурор Сумської місцевої прокуратури,f2d7d033-81d9-4344-a6ce-87c8c76b5d2a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4579,СУХОСТАВЕЦЬ ОЛЕНА ОЛЕКСАНДРІВНА,Сумська місцева прокуратура ,Прокурор Сумської місцевої прокуратури,f057f51b-256c-4de0-9192-611de98ede06,,,,,,,,,,,,,,,,,,,,30000,,,,,,,,,,,,,2577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6711,Матузний Віталій Олександрович,Сумська місцева прокуратура Сумської області,Прокурор Сумської місцевої прокуратури,767bf3f4-f96a-46fc-b5d9-87a9d712c82d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11148,Ольховий Богдан Сергійович,Прокуратура Сумської області,прокурор Сумської місцевої прокуратури,02138538-0209-49b9-8c4e-8baebb72f6bb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6067,,,,,,,,,,,,,,,,
13283,Бауліна Наталія Василівна,прокуратура Сумської області,прокурор Сумської місцевої прокуратури,80a7b2d7-4e1a-470e-901e-051f14af7d90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15509,Махортов Володимир Володимирович,Сумська місцева прокуратура Сумської області,прокурор Сумської місцевої прокуратури,81f3fa6a-0a59-48dc-85ef-37f025ac4bcb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27435,Алєксєєв Антон Олександрович,Сумська місцева прокуратура,прокурор Сумської місцевої прокуратури,00a4a4bc-d19a-4e2e-9a24-2992b22db286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29416,Петренко Максим Володимирович,Сумська місцева прокуратура,прокурор Сумської місцевої прокуратури,ee858ea3-5d3d-4cf4-8879-554b5d0d85d6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33017,Бондар Ксенія Анатоліївна,Сумська місцева прокуратура,Прокурор Сумської місцевої прокуратури,b0183e83-f7b6-4cf8-ae69-a8644ec7fccc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33395,Петренко Владислав Іванович,Сумська місцева прокуратура,прокурор Сумської місцевої прокуратури,00398b70-5785-48f8-a262-4aa997b547c8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37994,Рябуха Віталій Вячеславович,Прокуратура Сумської області,прокурор Сумської місцевої прокуратури,577bb72e-c9bb-46b6-b57a-05c8cb04cad6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45192,Аліфанова Яна Володимирівна,прокуратура Сумської області ,прокурор Сумської місцевої прокуратури,7f9fcfa8-acf0-4e05-9a21-2cbf3c2fb383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51038,Прокопенко Антон Русланович,Сумська місцева прокуратура ,прокурор Сумської місцевої прокуратури,63d27b27-6386-44f4-b396-3eef79b9a7e7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57491,Передерій Володимир Григорович,прокуратура Сумської області,прокурор Сумської місцевої прокуратури,9a760449-8642-4b9e-a413-175000fb6c45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60782,Моісеєнко Олексій Віталійович,Прокуратура Сумської області,прокурор Сумської місцевої прокуратури,7c3bb841-3e0f-4573-a043-5c86b433bc66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62985,Байдак Андрій Юрійович,Сумська місцева прокуратура,прокурор Сумської місцевої прокуратури,6b36f739-dbe0-49b2-8d1c-f469a0189faa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69106,Борисенко Олександр Іванович,Сумська місцева прокуратура,прокурор Сумської місцевої прокуратури,0b1f5ebe-f66c-4cbb-8e4d-06d76255674c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70969,Самілик Максим Вікторович,Прокуратура Сумської області,прокурор Сумської місцевої прокуратури,83162f3b-fcad-4546-b784-753d365d69a4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77560,Шаповал Віталій Гаврилович,Сумська місцева прокуратура,прокурор Сумської місцевої прокуратури,349d3559-c60d-4b5d-9b46-4222afbe6721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83938,Маслюк Анна Олександрівна,Сумська місцева прокуратура,прокурор Сумської місцевої прокуратури,40ce8d6f-978a-44f9-8894-23cb05433dd5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84430,Вольченко Олександр Володимирович,Сумська місцева прокуратура,прокурор Сумської місцевої прокуратури,957b272d-0ff9-4c53-afa9-58657983c32c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86644,Ткаченко Роман Анатолійович,Сумська місцева прокуратура,Прокурор Сумської місцевої прокуратури,bd995fd2-5731-45dd-9cf7-a76ceff5d97e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90698,Іваненко Сергій Олексійович,Сумська місцева прокуратура,прокурор Сумської місцевої прокуратури,fb027dca-b16a-4e33-a6e8-58d689e8fc80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91839,ТИРКУСОВА ОЛЕНА МИХАЙЛІВНА,прокуратура Сумської області ,прокурор Сумської місцевої прокуратури,1ab58f94-2d74-4958-9446-3c1fe42a05b6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93003,Литвинов Сергій Леонідович,Сумська місцева прокуратура,Прокурор Сумської місцевої прокуратури,ed266053-0c1b-40bb-9ed8-710bcb19a50e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10531,Моісєєв Михайло Сергійович,прокуратура Сумської області ,прокурор Сумської місцевої прокуратури ,a2560534-1afc-48ab-9e23-d9a88fb9ea8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39999,Оснач Олександр Михайлович,прокуратура Сумської області ,прокурор Сумської місцевої прокуратури ,8d2dadd9-4ee9-4a2d-8d1d-11e483c7e4f8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71514,Кононенко Ксенія Миколаївна,прокуратура Сумської області ,прокурор Сумської місцевої прокуратури ,cc8de358-feea-4fb3-a9a8-c21124391c42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4979,Соловйова Марина Вікторівна,Прокуратура Сумської області,прокурор Сумської місцевої прокуратури прокуратури Сумської області,eca8e5b5-dceb-4ad4-8bc0-fea6241208b1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91259,Рекуненко Галина Павлівна,прокуратура Сумської області,прокурор Сумської місцевої прокуратури прокуратури Сумської області,9cc58ade-3373-4d42-91f8-03a0359299ba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12520,Ємець Дмитро Сергійович,Прокуратура Сумської області,прокурор Сумської місцевої прокуратури Сумської області,b4021a88-3522-47e2-a59c-8a7680970a07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55053,Ралка Світлана Миколаївна,Прокуратура Сумської області,прокурор Сумської місцевої прокуратури Сумської області,f488a344-01d5-4e4f-a52a-68e7a73b194f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57931,Соловйова Марина Вікторівна,Прокуратура Сумської області,прокурор Сумської місцевої прокуратури Сумської області,874546e6-ce71-4350-b135-d52d37681dda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53628,Матвійчук Віталій Анатолійович,прокуратура Сумської області,прокурор Сумської області,99da79dc-798d-4be8-8837-6741d26b3e56,,,,,,,,,,,,,,,,,,,,,7800,,,,,,,,,,,,28055,,,,,,,,,,,,,3500,,,,,,,,,,,,,,,,,3665,,,,,
13446,Бролінський Роман Олександрович,"Прокуратура Татарбунарського району Одеської області, Білгород-Дністровська місцева прокуратура Одеської області","прокурор Татарбунарського району Одеської області, прокурор Білгород-Дністровської місевої прокуратури Одеської області",f828258e-726d-4c95-949c-44dab345ec39,,,,,,,,,,,,,,,,,,,,,,,,,59000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35643,Мацик Олександр Олександрович,Бершадська місцева прокуратура Вінницької області,прокурор Теплицького відділу Бершадської місцевої прокуратури,567748e4-0b1e-4e04-bf77-d562de61e191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78763,Тарасюк Юлія Миколаївна,Бершадська місцева прокуратура Вінницької області ,прокурор Теплицького відділу Бершадської місцевої прокуратури Вінницької області,326b92ac-a645-4ed7-b6ca-29c028dde99c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30362,Харенко Оксана Олегівна,Теребовлянська місцева прокуратура Тернопільської області,прокурор Теребовлянської місцевої прокуратури,4b836877-bbb4-4bc5-afff-d06fd08a679b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61354,Білецький Юрій Юрійович,Теребовлянська місцева прокуратура,прокурор Теребовлянської місцевої прокуратури,8444c9fc-9bd8-49cd-8781-e0d1e3236d98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82148,Яловіца Володимир Ярославович,Теребовлянська місцева прокуратура,Прокурор Теребовлянської місцевої прокуратури,20b39806-00b3-4bc3-be0f-0bdf78d48f43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93466,Тронка Назарій Васильович,Теребовлянська місцева прокуратура Тернопільської області,прокурор Теребовлянської місцевої прокуратури,9bd07e00-aefc-40f1-b372-5cc2acc8e175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104836,Лушкін Іван Васильович,Теребовлянська місцева прокуратура Тернопільської області,прокурор Теребовлянської місцевої прокуратури Тернопільської області ,4f5c5906-7d17-4b7f-bba5-dbc1ff042976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50341,Муха Ярослав Ігорович,Павлоградська місцева прокуратура Дніпропетровської області,прокурор Тернівського відділу,331a8627-c547-499b-acee-494041bb88c4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2272,Сорокін Максим Олександрович,Тернівський відділ Павлоградської місцевої прокуратури,прокурор Тернівського відділу Павлоградської місцевої прокуратури,398fc58d-28a9-43e3-964f-89f46d238dd4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17758,Ніколайчук Віталій Андрійович,Павлоградська місцева прокуратура Дніпропетровської області,Прокурор Тернівського відділу Павлоградської місцевої прокуратури,fc2a9147-7c80-4025-936d-e5b8f73aa4a6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23005,Сажин Сергій Олександрович,Тернівський відділ Павлоградської місцевої прокуратури Дніпропетровської області,прокурор Тернівського відділу Павлоградської місцевої прокуратури Дніпропетровської області,c7a00b10-ab9f-4514-a77a-433d780b00c4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42130,Олійников Богдан Юрійович,Тернівський відділ Павлоградської місцевої прокуратури Дніпропетровської області,прокурор Тернівського відділу Павлоградської місцевої прокуратури Дніпропетровської області,49bda5ac-1bcc-4e02-9828-08f7a7fc232a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8427,Вікарук Юрій Юрійович,Тернопільська місцева прокуратура прокуратури Тернопільської області,Прокурор Тернопільської місцевої прокуратури,2afe3b91-4a69-4b7a-b4e4-14b5789a93cb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9607,Репета Ірина Василівна,Прокуратура Тернопільської області,Прокурор Тернопільської місцевої прокуратури,3e266722-9b2c-4dc0-9f3e-915096ec6a50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17612,Колесник Галина Михайлівна, Тернопільська місцева прокуратура,прокурор Тернопільської місцевої прокуратури,07b02d42-c667-448e-b424-42050188aa47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,Соболь Оксана Миколаївна,Прокуратура Тернопільської області,прокурор Тернопільської місцевої прокуратури,9df8a1af-7978-4ed2-8dcc-f1d5815bcfe1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231,Юськів Ольга Володимирівна,Тернопільська місцева прокуратура ,Прокурор Тернопільської місцевої прокуратури,b71e31d9-9dba-4616-9389-ccaa986dd63c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24884,Гульовська Ольга Григорівна,Тернопільська місцева прокуратура прокуратури Тернопільської області,прокурор Тернопільської місцевої прокуратури,83b3de18-b4ef-46f7-bde6-b694ee969c25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25269,Середзінський Ігор Володимирович,Тернопільська місцева прокуратура Тернопільської області,прокурор Тернопільської місцевої прокуратури,0022d24c-a67b-4bcd-88c0-b0a3f7b0dd4e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25558,Демків Денис Миколайович,Тернопільська місцева прокуратура Тернопільської області ,Прокурор Тернопільської місцевої прокуратури,77198b9b-79b7-4bbf-9475-3e637f4e65ea,,,,,,,,,,,,,,,,,,,,,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000,,,,,,,,,,,,,,,
25695,Солтис Наталія Олександрівна,Прокуратура Тернопільської області,Прокурор Тернопільської місцевої прокуратури,f7b654b1-eaac-4723-972e-dee290079970,,,,,,,,,,,,,,,,,,,,,3300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35019,Лучка Ірина Василівна,Тернопільська місцева прокуратура,прокурор Тернопільської місцевої прокуратури,71d1e1f4-547d-4145-99d9-48eaf360e347,,,,,,,,,,,,,,,,,,,,,3200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000,,,,,,,,,,,,,,,
38904,Хома Роман Богданович,Тернопільська місцева прокуратура,Прокурор Тернопільської місцевої прокуратури,33f4d92f-476e-4c83-8d23-d99ddb23a0cd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46898,,,,,
39440,Хома Ірина Андріївна,Тернопільська місцева прокуратура,Прокурор Тернопільської місцевої прокуратури,3d3c44a8-3bb3-4fd7-8e41-30b90590841e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46945,Васильківська Ольга Анатоліївна,Тернопільська місцева прокуратура,прокурор Тернопільської місцевої прокуратури,bf462fdb-c133-4475-b41c-32288283c41e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55548,Галас Назар Володимирович,Тернопільська місцева прокуратура,прокурор Тернопільської місцевої прокуратури,e77ee411-581a-4575-b641-6ae57598e17c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65202,Свачій Мирослав Ігорович,Прокуратура Тернопільської області,Прокурор Тернопільської місцевої прокуратури,448ad38a-4b2d-4735-86ce-bb4e2e8d36c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68623,Воловник Мар'яна Володимирівна,Тернопільська місцева прокуратура,Прокурор Тернопільської місцевої прокуратури,f7d242ec-6dcc-4c00-b83d-2e83339f4ba2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75075,Патра Марія Ярославівна,Тернопільська місцева прокуратура,прокурор Тернопільської місцевої прокуратури,09221c5e-5cb5-442c-81e4-6ce0a942bab3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76456,Мельник Іван Сергійович,Тернопільська місцева прокуратура Тернопільської області,Прокурор Тернопільської місцевої прокуратури,ecae92a0-758f-4683-9a01-17128ca8cfc5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77682,Ковальчук Наталія Романівна,Тернопільська місцева прокуратура ,прокурор Тернопільської місцевої прокуратури,e24a80cd-2722-45fe-9441-16f9bb6da49d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379615,6223,,,,
82606,Нюня Андрій Леонідович,прокуратура Тернопільської області,прокурор Тернопільської місцевої прокуратури,92f1acf6-8a11-404a-a879-967041151a76,,,,,,,,,,,,,,,,,,,,,12000,,,,,,,,,,,,400,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,250000,,,,,
98130,Романенко Ірина Юріївна,"46001.м. Тернопіль вул. Листопадова,4",прокурор Тернопільської місцевої прокуратури,5ef4656e-bf99-48d5-93aa-61cb378ee079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98169,Смовж Олена Володимирівна,Тернопільська місцева прокуратура,прокурор Тернопільської місцевої прокуратури,c932e0ef-5361-4273-a25a-70563eb0c38a,,,,,,,,,,,,,,,,,,,,,8500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102780,Шокало Андрій Миколайович,Тернопільська місцева прокуратура,прокурор Тернопільської місцевої прокуратури,6f31e6a2-851b-4ac2-961a-8cfb92fe1599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92329,Демків Інна Василівна,Тернопільська місцева прокуратура Тернопільської області,Прокурор Тернопільської місцевої прокуратури Тернопільської області,adb4770d-ce38-4800-9a5e-3e41915c8bf8,,,,,,,,,,,,,,,,,,,,,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000,,,,,,,,,,,,,,,
67866,Мартинюк Олександр Григорович,Прокуратура Тернопільської області,Прокурор Тернопільської області,1b1be240-cb9f-444a-9b90-fd776a089eeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107598,,,,,,,,,,,,,,,,,,,135000,,,,,,,,,,,,,,,,
12276,Защитинська Тетяна Іванівна,прокуратура Київської області,прокурор Тетіївського відділу Білоцерківської місцевої прокуратури Київської області,b4c6a7b5-bb16-470c-a793-ff29952ee15b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41111,Лабик Віта Валеріївна,Тетіївський відділ Білоцерківської місцевої прокуратури Київської області,Прокурор Тетіївського відділу Білоцерківської місцевої прокуратури Київської області,b8221c52-a810-4283-9b92-f4fefaa13bb4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43537,Романчук Олександр Миколайович,Тетіївський відділ Білоцерківської місцевої прокуратури Київської області,Прокурор Тетіївського відділу Білоцерківської місцевої прокуратури Київської області,2231fbc0-356f-46ba-8195-7c050212b123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56912,Соф'як Алла Валеріївна,Тисменицька місцева прокуратура,прокурор Тисменицької місцевої прокуратури,e57a456a-bee3-4ded-98b4-a4c73d3043ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65722,Форович Андрій Михайлович,Прокуратура Івано-Франківської області,прокурор Тисменицької місцевої прокуратури,064a35f0-0333-470a-b6d6-5eade9d8b33b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30098,Мартинюк Ігор Іванович,Прокуратура Івано-Франківської області,прокурор Тисменицької місцевої прокуратури Івано-Франківської області,69a69773-7dce-44ec-a98f-b25d3cf39640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58988,Шутка Любомир Іванович,Прокуратура Івано-Франківської області,прокурор Тисменицької місцевої прокуратури Івано-Франківської області,b2f728ac-4c7e-482a-b79f-fff5c41d9a22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65691,Боднар Галина Юріївна,прокуратура Івано-Франківської області,прокурор Тисменицької місцевої прокуратури Івано-Франківської області,b66d97b3-1566-49fe-bfcc-137af331c8c5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82458,Магулій Іванна Іванівна,Прокуратура Івано-Франківської області Тисменицька місцева прокуратура Тлумацький відділ,Прокурор Тлумацького відділу,690889fb-a720-4e37-b8e9-cd51da30247e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000,,,,,,,,,,,,,,,
